user_id,session_id,module,time_spent_sec,quiz_score_0_3,wallet_checks_completed_0_4,tx_trace_performed,quiz_correct_ratio,interaction_count,risk_awareness_score_0_100,reward_unlocked,timestamp,notes
user_8015,8c11d1e1-7384-4a02-9fd6-0fe8640efc69,Blockchain Fundamentals,442,0,1,False,0.0,28,19,0,2025-11-24T20:06:47,
user_2560,81af7a82-7b51-43a8-83ca-5ad090efbbe4,Blockchain Fundamentals,721,0,2,False,0.0,40,33,0,2025-11-23T15:02:13,
user_3329,9e66c042-d3d6-4787-9214-ce947005b536,DeFi Protocol Tour,875,2,0,False,0.67,46,47,0,2025-10-30T23:39:27,
user_2526,b6550814-9747-4c12-9da0-ba69443cd6f9,Wallet Security 101,769,0,1,False,0.0,35,18,0,2025-11-13T15:11:10,
user_6533,c83c147d-29e5-4e5b-bcde-2821a9e233c2,DeFi Protocol Tour,733,1,2,True,0.33,22,49,0,2025-11-22T00:39:30,Found simulated vulnerability (mock)
user_8009,b72af76c-2ca8-41b4-af14-0d0e1a388e0a,Blockchain Fundamentals,435,1,2,False,0.33,51,45,0,2025-11-07T21:37:37,
user_1848,09062294-868b-4127-b3fa-e81ae18c0ab9,Smart Contract Basics,712,1,4,False,0.33,47,66,0,2025-11-16T13:04:09,
user_2975,669201dc-e182-4de7-abce-2cd2c07963f9,DeFi Risk Assessment,832,2,2,False,0.67,40,62,0,2025-11-06T07:54:10,
user_3340,01e3897d-acee-4d24-a8f7-f6b013a1856b,Blockchain Fundamentals,876,3,1,False,1.0,30,71,1,2025-11-05T20:15:53,
user_7291,046ea8d1-a910-4b50-bce0-915cd18ab1bc,Smart Contract Basics,839,3,1,False,1.0,17,71,1,2025-11-14T12:13:24,
user_4366,0917f7e5-c436-402e-9bcd-0d720cbc17e7,DeFi Protocol Tour,1121,2,1,True,0.67,61,48,0,2025-10-31T10:50:07,
user_6185,ccf38541-afc9-4729-a40e-56f46e89fe8a,Blockchain Fundamentals,882,3,1,True,1.0,30,66,1,2025-11-01T19:10:40,
user_7520,4310250d-00c0-4338-bf31-4059b4b9dd6d,DeFi Protocol Tour,1243,1,1,True,0.33,28,33,0,2025-11-07T09:48:13,
user_7401,e1065417-c490-4d56-8f7d-2b15b5545ed4,DeFi Protocol Tour,1381,2,1,True,0.67,53,53,0,2025-11-05T11:54:37,
user_1901,97f84932-c300-45ca-a470-a7b5b01345fa,Smart Contract Basics,1073,3,1,False,1.0,36,71,1,2025-11-12T21:54:34,
user_2934,cc36556b-fe4f-46ec-8f88-ad6bded80235,Wallet Security 101,330,0,3,False,0.0,11,42,0,2025-11-24T02:51:51,
user_3734,4dd88f4a-1387-485e-a97b-ebda5daf14d5,Smart Contract Basics,661,0,2,True,0.0,16,25,0,2025-11-07T03:38:15,
user_1579,e8158346-9725-4730-af2d-baf36855246e,DeFi Protocol Tour,1535,3,2,True,1.0,35,80,1,2025-11-24T05:41:47,
user_1862,e7eaa7ad-67cc-49ad-b2ff-1681e5f65c88,Blockchain Fundamentals,828,1,2,False,0.33,16,43,0,2025-11-14T14:51:23,
user_4974,f2817973-79a4-4706-8e05-356c0ec28b43,DeFi Protocol Tour,1205,0,1,True,0.0,57,23,0,2025-11-16T16:23:21,
user_1157,c8d71714-4dac-4300-841b-6da906997148,DeFi Risk Assessment,401,0,2,False,0.0,18,29,0,2025-11-11T02:27:41,
user_9515,da635781-1376-4558-a230-642c133a32a4,Smart Contract Basics,781,2,0,True,0.67,58,41,0,2025-11-06T05:03:45,
user_5276,99c4ad42-7aab-4e20-bf6c-710904b95ad2,Wallet Security 101,1120,3,3,False,1.0,27,91,1,2025-11-22T11:46:11,
user_6145,5934245d-0914-45fb-b0ed-b6edf25f7d6d,Smart Contract Basics,948,2,1,False,0.67,56,55,0,2025-11-01T19:45:50,
user_4522,3d3a80be-a788-4ea9-b1f1-9a0355477069,Wallet Security 101,635,1,3,False,0.33,38,60,0,2025-11-26T13:42:49,
user_5093,6674ce82-9813-4473-848e-7ff6fdba442e,Blockchain Fundamentals,404,2,1,False,0.67,49,48,0,2025-11-03T22:41:21,
user_5240,25c98e84-f483-4a10-9bcd-2fdccc4a136e,DeFi Risk Assessment,476,2,1,False,0.67,12,54,0,2025-11-27T17:23:59,
user_8096,a9004e45-6fb2-42d0-84a4-7f8cf1428f9a,Wallet Security 101,704,3,3,True,1.0,53,89,1,2025-11-29T19:36:24,
user_5835,3b05c136-9715-430c-97a2-76f558d8f696,DeFi Protocol Tour,1503,3,2,False,1.0,29,88,1,2025-11-17T07:10:20,
user_8859,88854c66-022a-4db6-86a1-9147e508abd2,DeFi Protocol Tour,1096,3,3,False,1.0,51,89,1,2025-11-25T13:36:34,
user_6856,06cabbba-4dcc-4d29-92f0-89393f38e387,Wallet Security 101,538,1,2,False,0.33,25,34,0,2025-11-18T17:19:17,
user_6813,04b96522-fe72-40a6-9c55-89d65dd5ab0e,DeFi Risk Assessment,1265,3,0,False,1.0,60,53,1,2025-11-27T05:25:31,
user_3328,d7b293eb-5ee6-470b-9fb8-e3c152111c35,DeFi Protocol Tour,792,0,3,True,0.0,46,51,0,2025-11-09T15:29:57,
user_6582,2a15b5f5-6307-4809-ab79-aa44e8e61ff5,Wallet Security 101,1121,3,1,False,1.0,25,70,0,2025-11-18T00:02:28,
user_7481,654665d5-2839-40bf-9123-86013caab14e,DeFi Protocol Tour,944,3,0,True,1.0,53,56,1,2025-11-17T04:30:29,
user_3872,d89ce66c-a3af-49a4-b580-86e9cbcb5bb3,Smart Contract Basics,701,1,0,True,0.33,52,15,0,2025-11-15T07:31:33,
user_4619,0773d9fd-ec12-4dc0-8b2d-8d374789f312,DeFi Protocol Tour,706,1,2,True,0.33,56,39,0,2025-11-21T13:08:16,Found simulated vulnerability (mock)
user_4435,372a8638-1e4f-48a5-ae47-85ef1ab19bb2,Smart Contract Basics,469,1,2,False,0.33,34,38,0,2025-11-16T21:59:25,
user_9946,f58680b7-999a-41f1-9212-cbfb18b967d7,Smart Contract Basics,890,1,2,True,0.33,33,48,0,2025-11-08T02:57:47,
user_3636,3a6e4045-0690-44a1-aba2-31f90ab365a5,Wallet Security 101,860,1,1,False,0.33,55,36,0,2025-11-20T22:39:23,
user_3573,df3ecf9f-adb8-415d-b3b0-ca216e323f8a,Blockchain Fundamentals,639,2,2,False,0.67,16,58,0,2025-11-23T16:46:21,
user_3516,086cb84e-40ca-4042-9a5b-18d302af68c2,Blockchain Fundamentals,303,1,3,False,0.33,13,60,0,2025-11-22T20:31:34,
user_2892,fa49c80c-839a-489d-ad59-988eb57ecf22,Smart Contract Basics,807,2,0,False,0.67,18,42,0,2025-11-10T20:22:03,
user_5400,4f6311a1-907f-43ff-b4df-3ac96b0dd8a6,DeFi Protocol Tour,754,1,1,True,0.33,39,42,0,2025-11-25T05:37:43,
user_9773,45b778c8-167b-4ad3-a180-49b53a93e779,Wallet Security 101,786,3,3,False,1.0,52,86,1,2025-11-05T16:54:53,
user_8357,f816b03b-2526-4441-966f-967e141af412,Blockchain Fundamentals,471,1,0,False,0.33,48,20,0,2025-11-12T09:14:08,
user_6238,7c1f4c7a-db62-4c3d-b608-c94f81e1a242,DeFi Risk Assessment,1226,3,2,False,1.0,62,72,1,2025-11-05T07:52:13,
user_7790,bdce0ec9-2e25-444a-bf56-10968620dc2e,Blockchain Fundamentals,880,2,2,False,0.67,39,58,0,2025-11-19T19:29:52,
user_5327,9cef4a9b-c576-4d5c-a7c3-8f6f94d49a7c,Smart Contract Basics,897,3,0,False,1.0,38,59,1,2025-11-22T22:26:44,
user_5400,f4b80a0a-53e3-44ad-a577-f90dba936849,DeFi Risk Assessment,420,1,0,False,0.33,29,25,0,2025-11-21T09:02:15,
user_6257,21ab236d-31c8-4278-b9c3-43fa7e50a1c8,Smart Contract Basics,826,3,0,False,1.0,19,57,1,2025-11-14T23:15:39,
user_9303,fcb570ec-6aa4-4820-8a52-d3c612da4980,Smart Contract Basics,936,2,1,False,0.67,30,53,0,2025-11-13T03:58:59,
user_7035,b6eed4f6-b622-427a-8b04-d454d50483f0,Wallet Security 101,817,1,3,False,0.33,51,54,0,2025-11-12T10:08:13,
user_2480,d2b426a6-1e2d-4d08-a0fe-7e3431d44c19,Smart Contract Basics,795,1,4,False,0.33,48,69,0,2025-10-31T20:08:20,
user_1145,db05fd9a-0307-47f9-85e3-4156f2a4d10d,DeFi Protocol Tour,735,1,2,False,0.33,39,49,0,2025-11-10T11:00:30,
user_8646,73b1053e-4671-4bbf-a071-8f1f7893c05f,Smart Contract Basics,933,2,0,False,0.67,56,38,0,2025-11-13T14:07:07,
user_5890,4f455f44-0c93-4970-ad48-54ec30569641,Wallet Security 101,793,1,1,False,0.33,25,32,0,2025-11-02T14:55:25,
user_7620,0f54ef0d-10b5-40bf-aae3-9c234908c881,Wallet Security 101,997,3,2,False,1.0,55,79,0,2025-11-09T02:02:36,
user_6622,193e9a45-9d10-4bc3-8e51-65ea35898fda,Wallet Security 101,527,0,3,False,0.0,46,40,0,2025-11-06T01:50:31,
user_5237,c789dbd7-45b3-4439-be70-e9d27b6782e5,Wallet Security 101,872,2,3,False,0.67,38,75,1,2025-11-17T21:49:04,
user_5269,547f35cc-9f5b-438f-9255-750f6187ce8f,DeFi Protocol Tour,1074,1,1,True,0.33,44,31,0,2025-11-07T04:26:45,
user_4281,5555958e-6016-4b52-8a07-c91f7a748107,Smart Contract Basics,983,1,3,False,0.33,39,55,0,2025-11-02T16:22:01,
user_1077,3b73fc50-f447-4f77-8def-0102b9fd08ea,DeFi Protocol Tour,814,1,1,False,0.33,46,35,0,2025-11-09T13:06:38,
user_7112,3628d65c-94e8-4cdf-a812-d46f5bb086a3,DeFi Risk Assessment,729,1,2,False,0.33,21,47,0,2025-11-18T11:38:42,
user_9246,819e6071-8113-4c69-95df-bdb4bc6d34d3,DeFi Protocol Tour,771,2,0,True,0.67,46,41,0,2025-11-19T10:45:42,Found simulated vulnerability (mock)
user_4675,2416162d-d776-484d-8fff-245e8a156921,Wallet Security 101,434,2,2,False,0.67,44,65,0,2025-11-02T05:23:03,
user_1785,83aa5423-8d77-4e5a-a527-b669317699d1,Wallet Security 101,969,2,3,False,0.67,59,78,1,2025-11-04T18:25:35,
user_9524,06063a03-8741-444d-9cbd-037e4319d6ef,Smart Contract Basics,1020,2,1,False,0.67,58,53,0,2025-11-09T13:30:04,
user_5308,56deb0eb-c069-4915-9dff-eaeeeed9294a,Wallet Security 101,506,3,3,False,1.0,11,84,1,2025-11-27T17:42:46,
user_9095,be8f7056-fec8-44f9-9b38-c0e228c52aa6,Blockchain Fundamentals,392,1,0,False,0.33,12,17,0,2025-11-04T17:03:43,
user_3862,4f17b185-ab16-4ae3-a7b6-16f5d57e577f,DeFi Risk Assessment,1272,3,2,False,1.0,66,77,1,2025-11-21T02:45:02,
user_5395,35d15f9f-6d1a-44b5-9a58-a5cc28eb0cbf,DeFi Risk Assessment,495,2,0,False,0.67,37,39,0,2025-11-07T23:05:15,
user_2852,95c609a1-51a1-44f9-aa28-2d7af918d145,Blockchain Fundamentals,360,1,0,False,0.33,31,19,0,2025-11-06T05:00:03,
user_8914,7f39d807-bc1c-425e-b899-30788e2e8240,DeFi Risk Assessment,515,1,1,False,0.33,47,30,0,2025-11-10T17:44:15,
user_6542,07c16175-4f03-4d8a-8eb5-eb61e2b24a74,DeFi Protocol Tour,1304,3,2,False,1.0,63,86,1,2025-11-07T11:36:36,
user_9283,7a6dd855-900e-4806-93d0-3c821ab90d22,Wallet Security 101,1172,3,4,False,1.0,46,100,1,2025-11-19T10:37:41,
user_4850,d378ad55-4dcd-412d-8bba-b9947038e510,Blockchain Fundamentals,754,1,1,True,0.33,41,42,0,2025-11-04T06:40:38,
user_5990,83534ed9-9f97-4ba4-bb43-65bb8c0c2ead,DeFi Risk Assessment,975,2,2,False,0.67,58,64,0,2025-11-28T23:46:12,
user_8751,86133019-8a81-46a2-b08f-edb5e0207b33,Wallet Security 101,672,1,2,False,0.33,47,45,0,2025-11-07T20:01:52,
user_9067,df321070-4f60-40c5-b226-c0e9a2e99217,Blockchain Fundamentals,719,3,0,False,1.0,20,61,1,2025-11-19T23:40:09,
user_1761,77d832ce-f2f6-4858-a9c8-4653d0f5c3cd,DeFi Risk Assessment,1257,2,0,True,0.67,26,38,0,2025-11-28T06:29:29,
user_9328,2d7d19de-303a-4287-a828-70bd71845e43,Wallet Security 101,481,1,4,False,0.33,37,64,0,2025-11-29T10:18:19,
user_5067,5c5cc382-47a1-4b1d-a0a3-39fe01ded6c3,Smart Contract Basics,751,2,1,False,0.67,35,50,0,2025-11-10T09:59:55,
user_4291,0b9a8532-2846-49dd-99f8-68e8ba440acc,Blockchain Fundamentals,597,1,1,False,0.33,19,25,0,2025-11-16T23:09:47,
user_8870,31345e5f-5747-428b-96d7-920296fd651f,DeFi Protocol Tour,1565,3,1,True,1.0,30,68,1,2025-11-02T14:43:32,
user_3636,012f3f60-cd09-45b9-8e71-f14e5fcec603,DeFi Risk Assessment,1099,2,2,True,0.67,56,64,0,2025-11-10T18:06:48,
user_7371,76625c22-4bbe-4bbe-ab27-aa4156e9e37d,Smart Contract Basics,694,2,0,True,0.67,30,46,0,2025-11-21T08:58:59,
user_7025,2af47aba-f727-4cbf-8aa6-f66503ce9b09,Wallet Security 101,859,1,3,False,0.33,49,66,0,2025-11-05T15:50:01,
user_7180,8a73299b-3184-461d-9449-bb304c0597d6,Blockchain Fundamentals,585,3,3,False,1.0,32,82,1,2025-11-29T18:00:44,
user_5934,46e5344c-1bd4-4111-af17-a200174af02d,DeFi Protocol Tour,1186,2,0,True,0.67,56,38,0,2025-11-25T22:28:07,
user_6724,ef76da66-63af-4bce-9be0-a256514b2793,Smart Contract Basics,618,2,0,False,0.67,54,50,0,2025-11-21T12:00:58,
user_4937,ff24d06a-37ca-4816-a08b-d24c648ceac7,DeFi Risk Assessment,1028,2,1,False,0.67,38,53,0,2025-11-01T01:33:38,
user_9468,625bdd24-2c40-4780-89a5-8475c70388ca,Wallet Security 101,683,3,4,True,1.0,48,93,1,2025-11-10T02:21:16,
user_4492,1c1cb040-0a38-4bb6-bb8b-b800072f866e,DeFi Risk Assessment,834,1,0,True,0.33,25,25,0,2025-11-01T00:27:02,
user_6434,6ecd3b07-d7ea-4070-9780-3b4c0971aa77,Blockchain Fundamentals,375,1,2,False,0.33,36,44,0,2025-11-05T14:36:45,
user_9762,f0da21ce-2a05-48f0-a68f-7b4b3068cf14,Blockchain Fundamentals,364,0,2,False,0.0,14,34,0,2025-11-13T12:46:04,
user_8170,07fbac79-4a0d-4ed3-8ae8-775eacc809e4,Smart Contract Basics,1076,3,1,False,1.0,39,65,1,2025-11-17T23:30:17,
user_1182,a2e96bc9-fe66-4fc2-a56d-f89064297bd8,DeFi Protocol Tour,1168,3,2,False,1.0,35,70,1,2025-11-19T21:33:13,
user_9397,ceb2457b-7bfd-4cde-b176-fc0ccfac047f,Blockchain Fundamentals,488,2,1,False,0.67,46,47,0,2025-11-13T23:24:40,
user_2103,ecbb1c81-0e65-4e0d-821a-1ca91e53b756,Smart Contract Basics,602,1,2,False,0.33,33,48,0,2025-11-23T10:50:44,
user_8383,966e30b9-17de-438f-9cc0-5982f02fc264,Smart Contract Basics,1075,3,2,False,1.0,34,78,1,2025-11-13T07:07:54,
user_6889,d193bbeb-824b-4d66-bedd-0fc7b8cbd6d1,Blockchain Fundamentals,639,2,2,False,0.67,21,56,0,2025-11-26T00:18:42,
user_4218,8f41baed-73aa-4bfc-9fc3-cb21667d14e5,Smart Contract Basics,1041,3,1,False,1.0,22,64,1,2025-11-26T01:32:44,
user_8734,211dcb56-fad7-40b9-8342-0f772241797e,DeFi Protocol Tour,752,2,1,True,0.67,47,51,0,2025-10-31T09:06:59,
user_3717,1b9fd9fd-9e51-42ca-97ed-1c456466d27a,Wallet Security 101,443,1,2,False,0.33,24,46,0,2025-11-12T16:46:29,
user_7052,dac09a77-c6aa-4876-a5d8-99e6c2c01d9a,Smart Contract Basics,1084,2,1,False,0.67,54,49,0,2025-11-13T03:25:17,
user_5314,22b1ed67-7724-44e9-9de0-de5889e370e1,DeFi Protocol Tour,1183,2,0,False,0.67,44,45,0,2025-11-23T06:28:31,
user_1108,9317f9ab-9820-4f26-bf03-895227121549,DeFi Protocol Tour,742,1,3,False,0.33,41,52,0,2025-11-15T21:30:58,
user_2856,bd08c443-afe9-4ecd-b8c3-0317b6c2384a,DeFi Protocol Tour,1090,2,2,True,0.67,53,69,0,2025-11-02T13:55:06,
user_3949,645dd17f-cdc7-4f3f-806b-d8dcfa36b6c8,DeFi Protocol Tour,1015,1,2,True,0.33,49,48,0,2025-11-23T05:57:38,
user_7730,0a2071e8-212b-4543-b824-00c817ee0a45,DeFi Protocol Tour,1413,3,1,True,1.0,30,70,1,2025-11-05T03:16:11,Found simulated vulnerability (mock)
user_9564,a6bb4607-7a87-4bf3-9b67-e02a2a8871ba,Wallet Security 101,816,1,2,False,0.33,23,51,0,2025-11-04T09:21:02,
user_8901,c2937110-2e73-4e2e-91a6-55dd71205b7c,DeFi Protocol Tour,1523,2,0,True,0.67,61,32,0,2025-11-23T06:29:27,
user_7246,992a0622-aea6-4b88-90c9-93eb1d184ec3,Smart Contract Basics,989,3,2,False,1.0,31,85,1,2025-10-31T03:08:55,
user_1116,ed0c2802-69ac-43da-8b22-4b69087d6c3a,DeFi Protocol Tour,720,1,1,True,0.33,31,39,0,2025-11-17T14:46:57,
user_7511,1f1096d9-200f-4976-b7f5-6bd9fa412500,Wallet Security 101,723,3,3,False,1.0,40,85,1,2025-11-06T13:38:16,
user_2951,0d0b6a4d-9d89-44b0-bd90-b5822dafb6ef,Wallet Security 101,757,1,2,False,0.33,18,53,0,2025-10-31T02:56:25,
user_2492,babc4034-2937-4c40-ba6a-1738c355ea86,Wallet Security 101,782,2,4,False,0.67,55,94,1,2025-11-25T03:47:30,
user_5693,da21e148-0b0a-4cdb-8d66-cc119f708b22,Wallet Security 101,911,2,2,False,0.67,30,69,0,2025-11-24T21:44:34,
user_4795,39f9f6c7-37db-48c0-858f-94729e64a20e,DeFi Protocol Tour,1290,3,1,True,1.0,61,71,1,2025-11-09T14:09:17,
user_2124,b491d7da-022b-4c7f-9c2e-b82748dd25e1,DeFi Risk Assessment,962,1,2,False,0.33,44,43,0,2025-11-19T15:07:21,
user_9294,55f9d8c1-0686-4cd0-9493-1bd13008b13a,Blockchain Fundamentals,374,2,1,False,0.67,37,51,0,2025-11-18T04:06:24,
user_8923,cfc413e6-d311-49ca-9855-e86e3614c44e,Wallet Security 101,1075,3,2,False,1.0,34,78,0,2025-11-15T04:37:45,
user_7757,30bfe5c4-a7e1-4ec0-89cb-e6b2f9827fd6,DeFi Risk Assessment,928,2,2,False,0.67,29,60,0,2025-11-23T00:00:13,
user_6142,d96e70c7-2b57-40f1-a6c2-c326476d592e,Smart Contract Basics,987,2,1,False,0.67,32,54,0,2025-11-17T03:34:42,
user_3555,228766c3-25dd-408b-a77c-9bb49d6d211d,Wallet Security 101,422,0,3,False,0.0,49,49,0,2025-11-15T04:15:49,
user_9066,d2300012-901e-43e7-a5fc-908b4c4f3984,DeFi Risk Assessment,988,1,2,True,0.33,46,40,0,2025-11-24T06:12:08,
user_3863,f6b9837a-644a-47ce-8d08-cdb47ee393c6,DeFi Protocol Tour,723,0,3,False,0.0,50,40,0,2025-11-12T15:01:03,
user_4885,c96a6fa0-47ea-4ad7-ba41-1593ebec570a,Smart Contract Basics,1027,3,0,False,1.0,56,64,1,2025-11-10T23:04:33,
user_2636,5b4e1f33-d55b-4d52-8277-da3eaf0315a1,Wallet Security 101,1123,3,2,False,1.0,52,84,0,2025-11-06T09:26:50,
user_9470,1f771276-1bc7-4034-82a5-521a80e94bad,DeFi Protocol Tour,923,1,1,False,0.33,58,43,0,2025-11-12T11:25:45,
user_6914,3a9b0841-e9b8-4500-b202-091dc4c36f29,Smart Contract Basics,970,2,2,False,0.67,60,68,0,2025-11-26T00:06:08,
user_3859,ad4995ff-d947-40b9-ba7a-260f0c363307,DeFi Risk Assessment,691,2,1,False,0.67,23,58,0,2025-11-16T05:51:44,
user_7911,b3d18af0-85f8-4443-b55a-58ea59da8fdb,DeFi Protocol Tour,1185,2,2,False,0.67,50,58,0,2025-11-17T11:53:38,
user_9535,b88dee37-a082-4762-8d2d-049b35fd0a61,DeFi Risk Assessment,823,2,2,False,0.67,41,64,0,2025-11-22T20:04:40,
user_9985,5ecd711d-ca92-4b6e-9d31-84392e2a6305,Blockchain Fundamentals,706,2,1,False,0.67,32,54,0,2025-11-21T09:05:44,
user_3071,e42c0cd0-a6a7-48ee-8e6b-8dc5a809d589,Blockchain Fundamentals,474,1,1,False,0.33,38,44,0,2025-11-26T01:05:31,
user_3900,54e4a25b-278e-4809-9502-e186d5a7bc89,DeFi Protocol Tour,1067,1,2,True,0.33,25,55,0,2025-11-21T07:34:51,
user_7753,185f10d8-73e0-4916-8eb9-e4e0a3ba2b28,Smart Contract Basics,710,2,2,False,0.67,44,60,0,2025-11-14T02:03:21,
user_4788,af8c2ff5-1ab6-4de4-97a6-dff29b9fef6a,Wallet Security 101,861,3,3,False,1.0,33,98,1,2025-11-03T17:03:44,
user_7917,b2150142-f5bf-4675-9d34-0a6bc4787fef,DeFi Protocol Tour,1129,0,1,True,0.0,25,21,0,2025-11-21T23:17:22,
user_5458,20bc5afa-3d5a-4a10-a7bd-f71b36748f42,Wallet Security 101,803,3,4,False,1.0,16,100,1,2025-11-11T04:01:13,
user_2477,06153e53-75f6-47d5-9ba6-6ebdfcb94176,Blockchain Fundamentals,805,3,1,True,1.0,25,78,1,2025-11-03T07:56:44,
user_3975,a036e038-c812-4f9b-ae31-1808f3738873,Blockchain Fundamentals,556,1,1,False,0.33,14,39,0,2025-11-09T12:50:15,
user_8550,514b14c6-a2d6-4989-b418-8076bb84b801,Wallet Security 101,396,0,4,True,0.0,44,46,0,2025-11-14T08:55:07,
user_1853,d0cf2838-9a71-439e-9514-e5959ef486b5,DeFi Risk Assessment,623,2,1,False,0.67,15,52,0,2025-11-28T01:46:48,
user_8786,e60ae289-a9b6-412a-a193-bd076f57ecca,Wallet Security 101,458,3,2,False,1.0,13,78,0,2025-11-25T21:40:23,
user_2759,737f7717-3a05-4076-bbe1-34fb2402458c,Blockchain Fundamentals,538,1,2,False,0.33,19,48,0,2025-11-12T00:51:31,
user_1646,1e521813-37ac-4147-be1c-ddd6398ae936,DeFi Protocol Tour,1048,3,1,False,1.0,55,73,1,2025-11-21T16:20:48,
user_5844,5a3fd258-8c52-46d8-9022-e56e9cd2ebcf,Wallet Security 101,854,3,3,False,1.0,32,95,1,2025-11-15T10:24:43,
user_2037,030873eb-82fd-4d8b-ad1f-be8cfca93eb0,DeFi Protocol Tour,1151,1,2,True,0.33,28,44,0,2025-11-06T03:58:27,
user_1512,4c44ec23-72f4-461d-9b47-aa0ccfad4232,Blockchain Fundamentals,797,3,0,True,1.0,30,59,1,2025-11-29T06:45:48,
user_1214,40487b98-1e14-454a-8671-e3a190c2a28a,DeFi Risk Assessment,613,0,0,False,0.0,36,10,0,2025-11-29T19:33:20,
user_5355,728e60d8-544f-43dd-b13b-10c74868c42c,DeFi Protocol Tour,1351,2,1,True,0.67,58,51,0,2025-11-11T22:36:22,
user_3931,eb03b990-dd13-4161-8e0b-4fcd5c8444c4,DeFi Protocol Tour,1171,3,0,True,1.0,33,54,1,2025-11-07T13:03:55,
user_8258,429a4c2f-1c2d-4fb5-80b6-a45a329fca0a,DeFi Risk Assessment,722,0,1,False,0.0,49,18,0,2025-11-10T06:01:14,
user_7145,ecf8dd4c-9101-47d6-8e3a-87549df1f57b,Wallet Security 101,1062,2,2,False,0.67,39,77,0,2025-11-10T07:03:47,
user_6159,c4540252-968a-47e1-9da3-0373b97c4db8,Blockchain Fundamentals,582,2,2,False,0.67,49,63,0,2025-11-11T23:52:50,
user_4817,682eeada-7758-4fca-9346-039cd3e2efd6,Smart Contract Basics,707,2,1,False,0.67,50,54,0,2025-11-14T10:45:35,
user_1612,0a9a2f14-3012-40dd-8690-713ebff5deea,Wallet Security 101,890,1,2,True,0.33,31,44,0,2025-11-29T02:30:31,
user_7266,4774723e-ead0-48b5-b49c-d0c6bf2d9be4,Blockchain Fundamentals,836,3,2,False,1.0,44,80,1,2025-11-04T05:43:50,
user_4638,fe876c9f-6ad4-48c2-9d87-30f9eba47978,DeFi Protocol Tour,1405,3,2,True,1.0,34,73,1,2025-11-06T09:54:43,
user_4245,e5d5c460-6624-4716-b918-01e192695f9f,DeFi Protocol Tour,1267,2,2,False,0.67,31,60,0,2025-11-16T18:35:04,
user_4120,a1fb1bc2-ef3a-48ff-a5d9-4fdceecbef99,Smart Contract Basics,1008,3,1,False,1.0,33,65,1,2025-11-09T13:25:35,
user_7124,579372b0-6758-4dc8-b4f5-e650d3594c63,Blockchain Fundamentals,387,2,1,False,0.67,16,51,0,2025-11-15T23:26:26,
user_4424,aa23761d-073b-4691-83eb-2d2b0d068e4b,Wallet Security 101,516,2,3,True,0.67,48,78,1,2025-11-25T10:32:30,Found simulated vulnerability (mock)
user_3790,ce8c63ca-4bfb-485f-8a28-3a1298939610,Blockchain Fundamentals,505,1,2,False,0.33,53,45,0,2025-11-14T01:33:30,
user_7332,a9e7e4ba-aeb3-4aa8-9d83-8d343cde8e96,Smart Contract Basics,789,1,2,False,0.33,51,48,0,2025-10-31T21:48:44,
user_1651,dc5c7b53-81ec-40d0-9fa3-3cdcd1549fc2,Smart Contract Basics,942,3,2,False,1.0,50,79,1,2025-11-12T08:59:40,
user_7343,380e041d-9a42-466f-aa18-c4f09ca0e891,DeFi Risk Assessment,1234,0,3,False,0.0,56,41,0,2025-11-29T14:19:49,
user_4726,f64b8662-508b-4fb8-8abf-35ae990bba0f,Smart Contract Basics,986,1,3,False,0.33,31,59,0,2025-11-25T07:03:14,
user_3215,d958b912-32e1-482a-b3a8-12d3636b66b9,DeFi Protocol Tour,1530,1,1,True,0.33,48,33,0,2025-11-06T22:19:21,
user_6221,293ee7b6-e078-4bc1-9827-87fe2a27ea17,DeFi Risk Assessment,823,1,1,False,0.33,24,40,0,2025-11-29T13:47:11,
user_5372,feaea6a3-7624-4bf1-bffa-f7624b94e92d,DeFi Protocol Tour,1227,2,0,False,0.67,46,51,0,2025-11-08T19:07:28,
user_7348,d8543939-5195-4459-92c2-f497fd658457,DeFi Protocol Tour,740,2,1,False,0.67,28,63,0,2025-11-21T04:34:50,
user_9027,4737737f-8107-4b1b-a98a-3a90ef11ad10,Wallet Security 101,1187,3,3,False,1.0,58,94,1,2025-11-28T16:36:37,
user_9784,fabc98da-ee75-4658-998f-d614f069ac0c,DeFi Protocol Tour,1496,3,1,True,1.0,29,64,1,2025-11-02T06:12:35,
user_8201,e1472d8e-344a-499d-a8f7-76957c79c390,Smart Contract Basics,711,2,1,False,0.67,55,51,0,2025-11-21T19:02:34,
user_2481,edda0a6c-457a-4f2b-8efe-02b8e9b715be,Wallet Security 101,415,1,4,False,0.33,21,68,0,2025-11-15T14:21:03,
user_3686,656fa9bb-494f-48f0-b282-25a7aefe8500,Wallet Security 101,426,1,1,False,0.33,20,35,0,2025-11-18T05:58:08,
user_7235,ec0d4206-d4a7-49c1-b2ae-7275728a7e49,Blockchain Fundamentals,474,0,2,False,0.0,29,28,0,2025-11-13T21:13:48,
user_3960,164baac8-7d27-4754-b623-a4b7323b7855,Blockchain Fundamentals,434,1,1,False,0.33,41,24,0,2025-11-11T09:55:29,
user_4553,7d619990-a04b-4694-bd72-96ee8a4a7125,DeFi Protocol Tour,1087,2,2,False,0.67,32,67,0,2025-11-01T15:33:34,
